caso_id,llamante_descripcion,llamante_genero,llamante_vinculo_ninios_presentes,violencia_tipo,victima_edad,victima_rango_etario,victima_genero,victima_cantidad,agresor_cantidad,agresor_genero,agresor_relacion_victima,llamado_derivacion,llamado_fecha,llamado_hora,llamado_region
450540,Víctima,Femenino,No hay niñas/os,Física y psicológica,34,30 a 39 años,Femenino,1,1,Masculino,Ex pareja,Llamante solicitó información y/o orientación,2024-01-08,03:30,Metropolitana
457290,Agresor/a,Femenino,Madre,Psicológica,13,12 a 17 años,Femenino,1,1,Femenino,Madre,Llamante solicitó información y/o orientación,2024-01-08,03:45,Ns/Nc
457291,Familiar,Masculino,No hay niñas/os,Física y psicológica,Sin dato,Sin dato,Femenino,1,1,Femenino,Hijo/a,Llamante solicitó información y/o orientación,2024-01-08,03:52,NOA
457292,Víctima,Masculino,No hay niñas/os,Psicológica,51,50 a 59 años,Masculino,1,1,NS/NC,Otro/a no conviviente,Llamante solicitó información y/o orientación,2024-01-08,03:55,Metropolitana
456844,Otra/o sobre una situación de conflicto familiar,Masculino,Padre,No aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-01-08,04:19,Metropolitana
457293,Otra/o sobre una situación de conflicto familiar,Femenino,Padre,No aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-01-08,04:41,Pampeana
456253,Otra/o sobre una situación de conflicto familiar,Femenino,No hay niñas/os,No aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-01-08,04:50,Metropolitana
457295,Otro/a,Femenino,Otro/a no familiar,Física y psicológica,6,06 a 11 años,Masculino,1,1,Masculino,Padrastro,Llamante solicitó información y/o orientación,2024-01-08,05:23,Metropolitana
457296,Otra/o sobre una situación de conflicto familiar,Masculino,No hay niñas/os,No aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-01-08,05:36,Metropolitana
457297,Vecina/o,Femenino,No hay niñas/os,Física y psicológica,Sin dato,Sin dato,Femenino,1,1,Masculino,Pareja,Llamante solicitó información y/o orientación,2024-01-08,06:41,Metropolitana
457298,Otra Institución,Femenino,Otro/a no familiar,Física y psicológica,16,12 a 17 años,Femenino,1,1,Masculino,Padre,Llamante solicitó información y/o orientación,2024-01-08,08:50,Metropolitana
457299,Familiar,NS/NC,Padre,Psicológica,10,06 a 11 años,NS/NC,2,1,NS/NC,Pareja,Llamante solicitó información y/o orientación,2024-01-08,09:22,Ns/Nc
457300,Vecina/o,NS/NC,No hay niñas/os,Física y psicológica,80,Más de 60 años,NS/NC,1,1,NS/NC,Otro/a conviviente,No se desplazó un Equipo móvil por tratarse de un caso fuera de CABA,2024-01-08,09:58,NOA
457299,NS/NC,Masculino,Padre,Psicológica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Llamante solicitó información y/o orientación,2024-01-08,10:59,Ns/Nc
457301,Familiar,Femenino,Otro familiar,Física y psicológica,Sin dato,Sin dato,Femenino,5,1,Masculino,Pareja,Llamante solicitó información y/o orientación,2024-01-08,11:49,NOA
457304,Hospital,NS/NC,Otro/a no familiar,Física y psicológica,26,18 a 29 años,NS/NC,3,1,NS/NC,Pareja,Desplazamiento de un equipo movil a donde se encontraba la víctima,2024-01-08,12:22,Metropolitana
457306,Víctima,Femenino,Madre,Física y psicológica,Sin dato,Sin dato,Femenino,6,1,Femenino,Otro/a conviviente,Llamante solicitó información y/o orientación,2024-01-08,12:45,Metropolitana
457307,Otra/o sobre una situación de conflicto familiar,NS/NC,Madre,No aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-01-08,12:45,Metropolitana
457308,Víctima,Femenino,Madre,Psicológica,35,30 a 39 años,Femenino,4,1,Masculino,Pareja,Llamante solicitó información y/o orientación,2024-01-08,12:57,Metropolitana
457309,Vecina/o,Femenino,Otro/a no familiar,Física y psicológica,Sin dato,Sin dato,Femenino,2,2,Masculino,Padre,Llamante solicitó información y/o orientación,2024-01-08,13:30,Metropolitana
457310,Víctima,Femenino,Madre,Psicológica,31,30 a 39 años,Femenino,1,1,Masculino,Otro/a no conviviente,Llamante solicitó información y/o orientación,2024-01-08,14:22,Metropolitana
457212,Profesionales de la Línea 137,NS/NC,NS/NC,No Aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Otras,2024-01-08,14:34,Metropolitana
457311,Familiar,Femenino,No hay niñas/os,Psicológica,74,Más de 60 años,Masculino,1,2,Masculino,Otro/a conviviente,Llamante solicitó información y/o orientación,2024-01-08,14:41,Metropolitana
457313,Familiar,Femenino,Otro familiar,Psicológica,Sin dato,Sin dato,Femenino,2,1,Femenino,Hijo/a,Llamante solicitó información y/o orientación,2024-01-08,15:27,Metropolitana
457312,Vecina/o,Femenino,No hay niñas/os,Psicológica,Sin dato,Sin dato,Femenino,1,1,Femenino,Hijo/a,No se desplazó un Equipo móvil por tratarse de un caso fuera de CABA,2024-01-08,15:31,Pampeana
457314,Otra/o sobre una situación de conflicto familiar,Femenino,No hay niñas/os,No aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-01-08,15:37,Metropolitana
457315,Víctima,Masculino,No hay niñas/os,Física y psicológica,Sin dato,Sin dato,Masculino,2,1,Masculino,Hijo/a,Llamante solicitó información y/o orientación,2024-01-08,15:40,Metropolitana
457319,Víctima,Masculino,No hay niñas/os,Psicológica,Sin dato,Sin dato,Masculino,1,1,Masculino,Hermano/a,Llamante solicitó información y/o orientación,2024-01-08,17:23,Metropolitana
457322,Víctima,Femenino,No hay niñas/os,Psicológica,Sin dato,Sin dato,Femenino,1,1,Masculino,Hijo/a,Llamante solicitó información y/o orientación,2024-01-08,19:07,Metropolitana
457323,Familiar,Masculino,Otro familiar,Física y psicológica,22,18 a 29 años,Femenino,2,1,Masculino,Ex pareja,Llamante solicitó información y/o orientación,2024-01-08,19:11,Pampeana
457264,Otro/a,Femenino,Otro/a no familiar,Psicológica,87,Más de 60 años,Femenino,1,1,NS/NC,Hijo/a,Está interviniendo o se deriva a otra institución,2024-01-08,19:15,Metropolitana
457210,Víctima,Femenino,Madre,Física y psicológica,34,30 a 39 años,Femenino,2,1,Masculino,Ex pareja,Llamante solicitó información y/o orientación,2024-01-08,19:27,Metropolitana
456253,Víctima,Femenino,No hay niñas/os,Psicológica,28,18 a 29 años,Femenino,1,1,Femenino,Otro/a conviviente,Llamante solicitó información y/o orientación,2024-01-08,21:41,Metropolitana
457324,Otra/o sobre una situación de conflicto familiar,Masculino,Padre,No aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-01-08,22:33,Metropolitana
457325,Víctima,Femenino,Otro familiar,Psicológica,14,12 a 17 años,Femenino,1,1,Femenino,Madre,Llamante solicitó información y/o orientación,2024-01-08,22:37,Pampeana
457326,Otra/o sobre una situación de conflicto familiar,Masculino,NS/NC,No Aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-01-08,23:06,Metropolitana
457327,Víctima,Femenino,Madre,Física y psicológica,Sin dato,Sin dato,Femenino,1,2,Femenino,Otro/a conviviente,Llamante solicitó información y/o orientación,2024-01-09,09:37,Metropolitana
457329,Familiar,Femenino,No hay niñas/os,Psicológica,79,Más de 60 años,Femenino,1,1,Masculino,Hijo/a,No se desplazó un Equipo móvil por tratarse de un caso fuera de CABA,2024-01-09,10:54,Pampeana
457330,Familiar,Femenino,Otro familiar,Psicológica,27,18 a 29 años,Femenino,2,1,Femenino,Madre,No se desplazó un Equipo móvil por tratarse de un caso fuera de CABA,2024-01-09,11:55,Metropolitana
457074,Otra Institución,Masculino,NS/NC,Física y psicológica,Sin dato,Sin dato,Femenino,1,1,Masculino,Pareja,Llamante solicitó información y/o orientación,2024-01-09,12:09,Metropolitana
457331,Otra Institución,NS/NC,NS/NC,Física y psicológica,Sin dato,Sin dato,Femenino,1,1,Femenino,Madre,Llamante solicitó información y/o orientación,2024-01-09,12:10,Metropolitana
457332,Familiar,Femenino,NS/NC,Física y psicológica,Sin dato,Sin dato,Femenino,1,1,Masculino,Pareja,Llamante solicitó información y/o orientación,2024-01-09,12:15,Ns/Nc
457333,NS/NC,Femenino,NS/NC,Física y psicológica,Sin dato,Sin dato,NS/NC,1,1,NS/NC,NS/NC,Llamante solicitó información y/o orientación,2024-01-09,12:20,Ns/Nc
457334,Víctima,Femenino,NS/NC,Psicológica,Sin dato,Sin dato,Femenino,1,1,Masculino,Ex pareja,Llamante solicitó información y/o orientación,2024-01-09,12:25,Ns/Nc
457335,NS/NC,Masculino,NS/NC,Psicológica,Sin dato,Sin dato,NS/NC,1,1,NS/NC,NS/NC,Llamante solicitó información y/o orientación,2024-01-09,12:34,Ns/Nc
457336,Familiar,Femenino,NS/NC,Psicológica,Sin dato,Sin dato,NS/NC,1,1,NS/NC,NS/NC,Llamante solicitó información y/o orientación,2024-01-09,12:37,Ns/Nc
457337,NS/NC,Femenino,NS/NC,Psicológica,Sin dato,Sin dato,NS/NC,1,1,NS/NC,NS/NC,Llamante solicitó información y/o orientación,2024-01-09,12:47,Ns/Nc
457339,NS/NC,Femenino,NS/NC,Psicológica,Sin dato,Sin dato,NS/NC,1,1,NS/NC,NS/NC,Llamante solicitó información y/o orientación,2024-01-09,12:53,Ns/Nc
457340,Víctima,Femenino,Madre,Física y psicológica,Sin dato,Sin dato,Femenino,1,1,Masculino,Pareja,Llamante solicitó información y/o orientación,2024-01-09,12:57,Ns/Nc
457341,Víctima,Femenino,Otro familiar,Psicológica,27,18 a 29 años,Femenino,2,1,Masculino,Abuelo/a,Llamante solicitó información y/o orientación,2024-01-09,13:14,Metropolitana
457342,Víctima,Masculino,Padre,Física y psicológica,Sin dato,Sin dato,Masculino,1,1,Femenino,Ex pareja,Llamante solicitó información y/o orientación,2024-01-09,13:20,PAMPEANA
457343,NS/NC,Femenino,Otro/a no familiar,Psicológica,Sin dato,Sin dato,Femenino,1,1,NS/NC,NS/NC,Llamante solicitó información y/o orientación,2024-01-09,13:22,Metropolitana
457344,Familiar,Femenino,Otro familiar,Psicológica,Sin dato,Sin dato,Femenino,1,1,Femenino,Madre,Llamante solicitó información y/o orientación,2024-01-09,13:32,PAMPEANA
457345,Familiar,Masculino,Padre,Psicológica,9,06 a 11 años,Masculino,1,1,Masculino,Hermano/a,Llamante solicitó información y/o orientación,2024-01-09,15:26,Metropolitana
433353,Víctima,Femenino,Madre,Psicológica,3,0 a 5 años,Femenino,2,1,Masculino,Ex pareja,Llamante solicitó información y/o orientación,2024-01-09,15:37,Metropolitana
457346,Víctima,Masculino,No hay niñas/os,Psicológica,44,40 a 49 años,Masculino,1,1,Femenino,Hermano/a,No se desplazó un Equipo móvil por tratarse de un caso fuera de CABA,2024-01-09,15:58,Metropolitana
457347,Familiar,Femenino,Madre,Psicológica,9,06 a 11 años,Femenino,2,3,Masculino,Abuelo/a,Llamante solicitó información y/o orientación,2024-01-09,17:29,Metropolitana
457245,Víctima,Femenino,No hay niñas/os,Física y psicológica,94,Más de 60 años,Femenino,1,1,Masculino,Hijo/a,Llamante solicitó información y/o orientación,2024-01-09,18:19,Metropolitana
457348,Vecina/o,Femenino,Otro/a no familiar,Física y psicológica,8,06 a 11 años,Masculino,1,2,Masculino,Padre,Llamante solicitó información y/o orientación,2024-01-09,19:06,Metropolitana
457349,Víctima,Masculino,Padre,Psicológica,Sin dato,Sin dato,Masculino,2,1,Femenino,Hermano/a,Llamante solicitó información y/o orientación,2024-01-09,19:14,Metropolitana
457269,Profesionales de la Línea 137,NS/NC,NS/NC,No Aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Otras,2024-01-09,19:39,Metropolitana
457350,Otra/o sobre una situación de conflicto familiar,Femenino,No hay niñas/os,No Aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-01-09,20:52,Ns/Nc
457269,Otra/o sobre una situación de conflicto familiar,Masculino,NS/NC,No aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-01-09,22:42,Metropolitana
457269,Otra/o sobre una situación de conflicto familiar,Masculino,NS/NC,No aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-01-09,22:50,Metropolitana
453951,Otra/o sobre una situación de conflicto familiar,Masculino,NS/NC,No aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-01-09,22:56,Metropolitana
457352,Víctima,Femenino,Madre,Psicológica,24,18 a 29 años,Femenino,2,1,Masculino,Pareja,No había móviles y/o Equipos para realizar la intervención,2024-01-10,01:14,Metropolitana
457353,Otra/o sobre una situación de conflicto familiar,Femenino,Madre,No Aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-01-10,01:40,Metropolitana
457354,Víctima,Femenino,No hay niñas/os,Psicológica,Sin dato,Sin dato,Femenino,1,1,Masculino,Hijo/a,No se desplazó un Equipo móvil por tratarse de un caso fuera de CABA,2024-01-10,07:19,Metropolitana
457357,Otra/o sobre una situación de conflicto familiar,Femenino,No hay niñas/os,No aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-01-10,09:48,Metropolitana
448441,Otra/o sobre una situación de conflicto familiar,Femenino,No hay niñas/os,No aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-01-10,10:17,Metropolitana
"457358,Víctima,Masculino,No hay niñas/os,""Física, sexual y psicológica"",Sin dato,Sin dato,Masculino,1,1,Masculino,Otro/a no conviviente,Llamante solicitó información y/o orientación,2024-01-10,11:08,Patagonia"
457359,Víctima,Femenino,Madre,Psicológica,36,30 a 39 años,Femenino,3,1,Femenino,Abuelo/a,Llamante solicitó información y/o orientación,2024-01-10,11:20,Metropolitana
457360,Familiar,Femenino,Otro familiar,Física y psicológica,3,0 a 5 años,Femenino,1,1,Femenino,Madre,Llamante solicitó información y/o orientación,2024-01-10,11:32,NOA
457361,Víctima,Femenino,Madre,Física y psicológica,Sin dato,Sin dato,Femenino,1,1,Masculino,Pareja,Llamante solicitó información y/o orientación,2024-01-10,11:37,Metropolitana
457304,Otra/o sobre una situación de conflicto familiar,Femenino,Otro/a no familiar,No aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Otras,2024-01-10,12:12,Metropolitana
457362,Familiar,Masculino,Otro familiar,Física y psicológica,Sin dato,Sin dato,Femenino,1,1,Masculino,Pareja,Llamante solicitó información y/o orientación,2024-01-10,12:40,Metropolitana
457363,Otro/a,Masculino,Otro/a no familiar,Física y psicológica,36,30 a 39 años,Femenino,7,1,Masculino,Pareja,Llamante solicitó información y/o orientación,2024-01-10,13:10,Metropolitana
457366,NS/NC,NS/NC,NS/NC,Psicológica,Sin dato,Sin dato,NS/NC,1,1,NS/NC,NS/NC,Llamante solicitó información y/o orientación,2024-01-10,15:10,Ns/Nc
457367,NS/NC,Femenino,NS/NC,Física y psicológica,Sin dato,Sin dato,Femenino,2,2,Femenino,Ex pareja,Llamante solicitó información y/o orientación,2024-01-10,15:17,NOA
457368,Familiar,Femenino,Otro familiar,Física y psicológica,1,0 a 5 años,Femenino,1,1,Femenino,Madre,No se desplazó un Equipo móvil por tratarse de un caso fuera de CABA,2024-01-10,15:19,Metropolitana
457254,Profesionales de la Línea 137,NS/NC,NS/NC,No Aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Otras,2024-01-10,15:43,Metropolitana
457370,Víctima,Masculino,No hay niñas/os,Psicológica,Sin dato,Sin dato,Masculino,1,1,Masculino,Hermano/a,No se desplazó un Equipo móvil por tratarse de un caso fuera de CABA,2024-01-10,15:50,PAMPEANA
457371,Víctima,Femenino,No hay niñas/os,Psicológica,Sin dato,Sin dato,Femenino,1,1,Masculino,NS/NC,Llamante solicitó información y/o orientación,2024-01-10,16:12,Ns/Nc
457372,Otra/o sobre una situación de conflicto familiar,Femenino,Madre,No aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-01-10,16:38,Metropolitana
457373,Víctima,Femenino,Madre,Psicológica,28,18 a 29 años,Femenino,1,1,Masculino,Hermano/a,No se desplazó un Equipo móvil por tratarse de un caso fuera de CABA,2024-01-10,18:40,Metropolitana
456482,Profesionales de la Línea 137,NS/NC,NS/NC,No Aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Otras,2024-01-10,18:46,Metropolitana
457374,Víctima,Femenino,No hay niñas/os,Psicológica,47,40 a 49 años,Femenino,1,1,Masculino,Ex pareja,Llamante solicitó información y/o orientación,2024-01-10,19:00,Metropolitana
457375,Víctima,Femenino,Madre,Psicológica,Sin dato,Sin dato,Femenino,1,1,Masculino,Ex pareja,Llamante solicitó información y/o orientación,2024-01-10,20:54,Metropolitana
457378,Vecina/o,Femenino,No hay niñas/os,Psicológica,Sin dato,Sin dato,Masculino,1,1,Femenino,Hermano/a,Llamante solicitó información y/o orientación,2024-01-10,21:01,NOA
457379,Otra/o sobre una situación de conflicto familiar,Femenino,NS/NC,No Aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-01-10,21:37,Ns/Nc
457380,Otra/o sobre una situación de conflicto familiar,NS/NC,NS/NC,No Aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-01-10,23:19,Ns/Nc
445085,Víctima,Femenino,Madre,Psicológica,11,06 a 11 años,Masculino,3,1,Masculino,Padre,Llamante solicitó información y/o orientación,2024-01-10,23:54,Pampeana
457381,Otro/a,Masculino,Otro/a no familiar,Física y psicológica,Sin dato,Sin dato,Masculino,2,1,Femenino,Madre,Llamante solicitó información y/o orientación,2024-01-10,23:58,Metropolitana
456253,Víctima,Femenino,No hay niñas/os,Psicológica,Sin dato,Sin dato,Femenino,1,1,Femenino,NS/NC,Llamante solicitó información y/o orientación,2024-01-11,01:18,Metropolitana
457382,Víctima,Femenino,No hay niñas/os,Psicológica,Sin dato,Sin dato,Femenino,1,1,Masculino,Pareja,Llamante solicitó información y/o orientación,2024-01-11,01:40,Metropolitana
457383,Otra/o sobre una situación de conflicto familiar,Femenino,NS/NC,No aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-01-11,01:47,Ns/Nc
457387,Vecina/o,Femenino,NS/NC,Psicológica,Sin dato,Sin dato,Femenino,1,1,Masculino,Pareja,Llamante solicitó información y/o orientación,2024-01-11,05:00,Metropolitana
457388,Otro/a,Femenino,NS/NC,Psicológica,39,30 a 39 años,Femenino,1,1,Masculino,Pareja,Llamante solicitó información y/o orientación,2024-01-11,05:12,Metropolitana
457389,Otra/o sobre una situación de conflicto familiar,Femenino,Madre,No aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-01-11,05:31,Ns/Nc
457390,Otra/o sobre una situación de conflicto familiar,Femenino,No hay niñas/os,No aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-01-11,05:42,Metropolitana
409752,Otra/o sobre una situación de conflicto familiar,Femenino,No hay niñas/os,No aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-01-11,05:53,Patagonia
457391,Otra/o sobre una situación de conflicto familiar,Masculino,Padre,No aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-01-11,06:00,Ns/Nc
